taxonID,locationID,locality,countryCode,occurrenceStatus,establishmentMeans,source,occurrenceRemarks
1111,ISO3166-2:CA-AB,Alberta,CA,present,native,http://doi.org/10.3752/9780968932148.ch12,
1111,ISO3166-2:CA-BC,British Columbia,CA,present,native,http://doi.org/10.3752/9780968932148.ch12,
1111,ISO3166-2:CA-SK,Saskatchewan,CA,present,native,http://doi.org/10.3752/9780968932148.ch12,
1111,ISO3166-2:US-OR,Oregon,US,present,native,https://www.biodiversitylibrary.org/page/3055840,
1113,ISO3166-2:US-ID,Idaho,US,present,native,https://hdl.handle.net/2027/njp.32101076432150?urlappend=%3Bseq=47,
1113,ISO3166-2:US-OR,Oregon,US,present,native,https://hdl.handle.net/2027/njp.32101076432150?urlappend=%3Bseq=47,
1115,ISO3166-2:CA-AB,Alberta,CA,present,native,http://doi.org/10.3752/9780968932148.ch12,
1115,ISO3166-2:CA-AB,Alberta,CA,present,native,https://www.inaturalist.org/taxa/487280-Diplolepis-bicolor,iNaturalist records accessed and verified 2020-12-22
1115,ISO3166-2:CA-BC,British Columbia,CA,present,native,http://doi.org/10.3752/9780968932148.ch12,
1115,ISO3166-2:CA-BC,British Columbia,CA,present,native,https://www.inaturalist.org/taxa/487280-Diplolepis-bicolor,iNaturalist records accessed and verified 2020-12-22
1115,ISO3166-2:CA-MB,Manitoba,CA,present,native,http://doi.org/10.3752/9780968932148.ch12,
1115,ISO3166-2:CA-NB,New Brunswick,CA,present,native,http://doi.org/10.3752/9780968932148.ch12,
1115,ISO3166-2:CA-NS,Nova Scotia,CA,present,native,http://doi.org/10.3752/9780968932148.ch12,
1115,ISO3166-2:CA-ON,Ontario,CA,present,native,http://doi.org/10.3752/9780968932148.ch12,
1115,ISO3166-2:CA-ON,Ontario,CA,present,native,https://www.inaturalist.org/taxa/487280-Diplolepis-bicolor,iNaturalist records accessed and verified 2020-12-22
1115,ISO3166-2:CA-QC,Québec,CA,present,native,http://doi.org/10.3752/9780968932148.ch12,
1115,ISO3166-2:CA-QC,Québec,CA,present,native,https://www.inaturalist.org/taxa/487280-Diplolepis-bicolor,iNaturalist records accessed and verified 2020-12-22
1115,ISO3166-2:CA-SK,Saskatchewan,CA,present,native,http://doi.org/10.3752/9780968932148.ch12,
1115,ISO3166-2:US-AR,Arkansas,US,present,native,https://www.inaturalist.org/taxa/487280-Diplolepis-bicolor,iNaturalist records accessed and verified 2020-12-22
1115,ISO3166-2:US-CA,California,US,present,native,https://www.inaturalist.org/taxa/487280-Diplolepis-bicolor,iNaturalist records accessed and verified 2020-12-22
1115,ISO3166-2:US-CT,Connecticut,US,present,native,https://www.inaturalist.org/taxa/487280-Diplolepis-bicolor,iNaturalist records accessed and verified 2020-12-22
1115,ISO3166-2:US-ID,Idaho,US,present,native,https://www.inaturalist.org/taxa/487280-Diplolepis-bicolor,iNaturalist records accessed and verified 2020-12-22
1115,ISO3166-2:US-IL,Illinois,US,present,native,https://www.inaturalist.org/taxa/487280-Diplolepis-bicolor,iNaturalist records accessed and verified 2020-12-22
1115,ISO3166-2:US-IN,Indiana,US,present,native,https://www.inaturalist.org/taxa/487280-Diplolepis-bicolor,iNaturalist records accessed and verified 2020-12-22
1115,ISO3166-2:US-KY,Kentucky,US,present,native,https://www.inaturalist.org/taxa/487280-Diplolepis-bicolor,iNaturalist records accessed and verified 2020-12-22
1115,ISO3166-2:US-MD,Maryland,US,present,native,https://www.inaturalist.org/taxa/487280-Diplolepis-bicolor,iNaturalist records accessed and verified 2020-12-22
1115,ISO3166-2:US-ME,Maine,US,present,native,https://www.inaturalist.org/taxa/487280-Diplolepis-bicolor,iNaturalist records accessed and verified 2020-12-22
1115,ISO3166-2:US-MI,Michigan,US,present,native,https://www.inaturalist.org/taxa/487280-Diplolepis-bicolor,iNaturalist records accessed and verified 2020-12-22
1115,ISO3166-2:US-MN,Minnesota,US,present,native,https://www.inaturalist.org/taxa/487280-Diplolepis-bicolor,iNaturalist records accessed and verified 2020-12-22
1115,ISO3166-2:US-MO,Missouri,US,present,native,https://www.inaturalist.org/taxa/487280-Diplolepis-bicolor,iNaturalist records accessed and verified 2020-12-22
1115,ISO3166-2:US-MT,Montana,US,present,native,https://www.inaturalist.org/taxa/487280-Diplolepis-bicolor,iNaturalist records accessed and verified 2020-12-22
1115,ISO3166-2:US-NC,North Carolina,US,present,native,https://www.inaturalist.org/taxa/487280-Diplolepis-bicolor,iNaturalist records accessed and verified 2020-12-22
1115,ISO3166-2:US-NH,New Hampshire,US,present,native,https://www.inaturalist.org/taxa/487280-Diplolepis-bicolor,iNaturalist records accessed and verified 2020-12-22
1115,ISO3166-2:US-NJ,New Jersey,US,present,native,https://www.inaturalist.org/taxa/487280-Diplolepis-bicolor,iNaturalist records accessed and verified 2020-12-22
1115,ISO3166-2:US-NY,New York,US,present,native,https://www.inaturalist.org/taxa/487280-Diplolepis-bicolor,iNaturalist records accessed and verified 2020-12-22
1115,ISO3166-2:US-OH,Ohio,US,present,native,https://www.inaturalist.org/taxa/487280-Diplolepis-bicolor,iNaturalist records accessed and verified 2020-12-22
1115,ISO3166-2:US-PA,Pennsylvania,US,present,native,https://www.inaturalist.org/taxa/487280-Diplolepis-bicolor,iNaturalist records accessed and verified 2020-12-22
1115,ISO3166-2:US-WA,Washington,US,present,native,https://www.inaturalist.org/taxa/487280-Diplolepis-bicolor,iNaturalist records accessed and verified 2020-12-22
1115,ISO3166-2:US-WI,Wisconsin,US,present,native,https://www.inaturalist.org/taxa/487280-Diplolepis-bicolor,iNaturalist records accessed and verified 2020-12-22
1117,ISO3166-2:US-CA,California,US,present,native,https://www.biodiversitylibrary.org/page/30322414,
1117,ISO3166-2:US-CA,California,US,present,native,https://www.inaturalist.org/taxa/497559-Diplolepis-californica,iNaturalist records accessed and verified 2020-12-22
1119,ISO3166-2:CA-ON,Ontario,CA,present,native,https://www.inaturalist.org/taxa/1061879-Diplolepis-dichlocera,iNaturalist records accessed and verified 2020-12-22
1119,ISO3166-2:US-MA,Massachusetts,US,present,native,https://doi.org/10.5962/bhl.title.42001,
1121,ISO3166-2:US-IL,Illinois,US,present,native,https://www.biodiversitylibrary.org/page/30322414,
1121,ISO3166-2:US-NY,New York,US,present,native,https://www.biodiversitylibrary.org/page/30322414,
1121,ISO3166-2:US-SD,South Dakota,US,present,native,https://www.biodiversitylibrary.org/page/27851636,
1123,ISO3166-2:CA-BC,British Columbia,CA,present,native,http://doi.org/10.3752/9780968932148.ch12,
1123,ISO3166-2:CA-ON,Ontario,CA,present,native,https://www.biodiversitylibrary.org/page/30322414,
1123,ISO3166-2:US-AZ,Arizona,US,present,native,http://doi.org/10.3752/9780968932148.ch12,
1123,ISO3166-2:US-CO,Colorado,US,present,native,https://books.google.com/books?id=VhApAAAAYAAJ,
1123,ISO3166-2:US-IL,Illinois,US,present,native,https://www.biodiversitylibrary.org/page/30322414,
1123,ISO3166-2:US-MN,Minnesota,US,present,native,https://www.inaturalist.org/observations/52049727,Possible record but requires more data
1123,ISO3166-2:US-NE,Nebraska,US,present,native,http://doi.org/10.3752/9780968932148.ch12,
1125,ISO3166-2:US-CA,California,US,present,native,https://hdl.handle.net/2027/njp.32101076432150?urlappend=%3Bseq=47,
1127,ISO3166-2:US-CA,California,US,present,native,https://hdl.handle.net/2027/njp.32101076432150?urlappend=%3Bseq=47,
1129,ISO3166-2:CA-AB,Alberta,CA,present,native,https://www.inaturalist.org/taxa/460375-Diplolepis-gracilis,iNaturalist records accessed and verified 2020-12-22
1129,ISO3166-2:CA-BC,British Columbia,CA,present,native,https://www.inaturalist.org/taxa/460375-Diplolepis-gracilis,iNaturalist records accessed and verified 2020-12-22
1129,ISO3166-2:US-MN,Minnesota,US,present,native,https://www.inaturalist.org/taxa/460375-Diplolepis-gracilis,iNaturalist records accessed and verified 2020-12-22
1129,ISO3166-2:US-WI,Wisconsin,US,present,native,https://www.inaturalist.org/taxa/460375-Diplolepis-gracilis,iNaturalist records accessed and verified 2020-12-22
1131,ISO3166-2:CA-MB,Manitoba,CA,present,native,https://www.inaturalist.org/taxa/746856-Diplolepis-ignota,iNaturalist records accessed and verified 2020-12-23
1131,ISO3166-2:CA-SK,Saskatchewan,CA,present,native,http://doi.org/10.3752/9780968932148.ch12,
1131,ISO3166-2:US-CO,Colorado,US,present,native,https://www.inaturalist.org/taxa/746856-Diplolepis-ignota,iNaturalist records accessed and verified 2020-12-23
1131,ISO3166-2:US-CT,Connecticut,US,present,native,http://hdl.handle.net/2246/1424,
1131,ISO3166-2:US-DC,District of Columbia,US,present,native,http://hdl.handle.net/2246/1424,
1131,ISO3166-2:US-IA,Iowa,US,present,native,http://hdl.handle.net/2246/1424,
1131,ISO3166-2:US-IL,Illinois,US,present,native,https://www.inaturalist.org/taxa/746856-Diplolepis-ignota,iNaturalist records accessed and verified 2020-12-23
1131,ISO3166-2:US-IN,Indiana,US,present,native,https://www.inaturalist.org/taxa/746856-Diplolepis-ignota,iNaturalist records accessed and verified 2020-12-23
1131,ISO3166-2:US-MA,Massachusetts,US,present,native,http://hdl.handle.net/2246/1424,
1131,ISO3166-2:US-MT,Montana,US,present,native,https://www.inaturalist.org/taxa/746856-Diplolepis-ignota,iNaturalist records accessed and verified 2020-12-23
1131,ISO3166-2:US-NC,North Carolina,US,present,native,http://hdl.handle.net/2246/1424,
1131,ISO3166-2:US-NJ,New Jersey,US,present,native,http://hdl.handle.net/2246/1424,
1131,ISO3166-2:US-NY,New York,US,present,native,http://hdl.handle.net/2246/1424,
1131,ISO3166-2:US-PA,Pennsylvania,US,present,native,http://hdl.handle.net/2246/1424,
1131,ISO3166-2:US-WA,Washington,US,present,native,https://www.inaturalist.org/taxa/746856-Diplolepis-ignota,iNaturalist records accessed and verified 2020-12-23
1134,ISO3166-2:US-CA,California,US,present,native,https://www.biodiversitylibrary.org/page/56375556,
1134,ISO3166-2:US-CA,California,US,present,native,https://www.inaturalist.org/taxa/1008389-Diplolepis-inconspicuis,iNaturalist records accessed and verified 2020-12-23
1135,ISO3166-2:US-CA,California,US,present,native,https://doi.org/10.5479/si.00963801.102-3304.315,
1135,ISO3166-2:US-CA,California,US,present,native,https://www.inaturalist.org/taxa/565321-Diplolepis-lens,iNaturalist records accessed and verified 2020-12-23
1135,ISO3166-2:US-OR,Oregon,US,present,native,https://doi.org/10.5479/si.00963801.102-3304.315,
1135,ISO3166-2:US-WA,Washington,US,present,native,https://doi.org/10.5479/si.00963801.102-3304.315,
1136,ISO3166-2:US-NJ,New Jersey,US,present,introduced,https://www.biodiversitylibrary.org/page/30322414,
1138,ISO3166-2:CA-ON,Ontario,CA,present,native,http://hdl.handle.net/2246/1424,
1138,ISO3166-2:US-CT,Connecticut,US,present,native,http://hdl.handle.net/2246/1424,
1138,ISO3166-2:US-NY,New York,US,present,native,http://hdl.handle.net/2246/1424,
1140,ISO3166-2:US-CO,Colorado,US,present,native,https://www.biodiversitylibrary.org/page/27851636,
1142,ISO3166-2:CA-ON,Ontario,CA,present,introduced,https://doi.org/10.17660/ActaHortic.2001.547.10,
1142,ISO3166-2:CA-ON,Ontario,CA,present,introduced,https://www.inaturalist.org/taxa/355375-Diplolepis-nervosa,iNaturalist records accessed and verified 2020-12-23
1142,ISO3166-2:CA-QC,Québec,CA,present,introduced,https://www.inaturalist.org/taxa/355375-Diplolepis-nervosa,iNaturalist records accessed and verified 2020-12-23
1142,ISO3166-2:US-OR,Oregon,US,present,introduced,https://www.inaturalist.org/taxa/355375-Diplolepis-nervosa,iNaturalist records accessed and verified 2020-12-23
1151,ISO3166-2:CA-AB,Alberta,CA,present,native,http://doi.org/10.3752/9780968932148.ch12,
1151,ISO3166-2:CA-BC,British Columbia,CA,present,native,http://doi.org/10.3752/9780968932148.ch12,
1151,ISO3166-2:CA-ON,Ontario,CA,present,native,http://doi.org/10.3752/9780968932148.ch12,
1151,ISO3166-2:CA-PE,Prince Edward Island,CA,present,native,http://doi.org/10.3752/9780968932148.ch12,
1151,ISO3166-2:CA-SK,Saskatchewan,CA,present,native,http://doi.org/10.3752/9780968932148.ch12,
1151,ISO3166-2:US-IL,Illinois,US,present,native,https://www.biodiversitylibrary.org/page/2591401,
1151,ISO3166-2:US-MA,Massachusetts,US,present,native,https://www.biodiversitylibrary.org/page/2591401,
1153,ISO3166-2:US-OR,Oregon,US,present,native,https://www.biodiversitylibrary.org/page/3055840,
1155,ISO3166-2:US-OR,Oregon,US,present,native,https://www.biodiversitylibrary.org/page/3055840,
1157,ISO3166-2:CA-AB,Alberta,CA,present,native,http://doi.org/10.3752/9780968932148.ch12,
1157,ISO3166-2:CA-BC,British Columbia,CA,present,native,http://doi.org/10.3752/9780968932148.ch12,
1157,ISO3166-2:CA-MB,Manitoba,CA,present,native,http://doi.org/10.3752/9780968932148.ch12,
1157,ISO3166-2:CA-ON,Ontario,CA,present,native,http://doi.org/10.3752/9780968932148.ch12,
1157,ISO3166-2:CA-QC,Québec,CA,present,native,http://doi.org/10.3752/9780968932148.ch12,
1157,ISO3166-2:CA-SK,Saskatchewan,CA,present,native,http://doi.org/10.3752/9780968932148.ch12,
1157,ISO3166-2:CA-YT,Yukon,CA,present,native,http://doi.org/10.3752/9780968932148.ch12,
1157,ISO3166-2:US-AK,Alaska,US,present,native,http://doi.org/10.3752/9780968932148.ch12,
1157,ISO3166-2:US-CA,California,US,present,native,https://books.google.com/books?id=VhApAAAAYAAJ,
1157,ISO3166-2:US-CO,Colorado,US,present,native,https://books.google.com/books?id=VhApAAAAYAAJ,
1160,ISO3166-2:US-IN,Indiana,US,present,native,https://www.biodiversitylibrary.org/page/30322414,
1162,ISO3166-2:CA,Canada,CA,present,native,http://hdl.handle.net/2246/1424,
1162,ISO3166-2:CA-BC,British Columbia,CA,present,native,http://doi.org/10.3752/9780968932148.ch12,
1162,ISO3166-2:CA-MB,Manitoba,CA,present,native,https://www.inaturalist.org/taxa/500695-Diplolepis-radicum,iNaturalist records accessed and verified 2020-12-30
1162,ISO3166-2:CA-ON,Ontario,CA,present,native,http://doi.org/10.3752/9780968932148.ch12,
1162,ISO3166-2:US-CO,Colorado,US,present,native,http://doi.org/10.3752/9780968932148.ch12,
1162,ISO3166-2:US-CT,Connecticut,US,present,native,http://hdl.handle.net/2246/1424,
1162,ISO3166-2:US-DC,District of Columbia,US,present,native,http://hdl.handle.net/2246/1424,
1162,ISO3166-2:US-IL,Illinois,US,present,native,http://hdl.handle.net/2246/1424,
1162,ISO3166-2:US-IN,Indiana,US,present,native,http://hdl.handle.net/2246/1424,
1162,ISO3166-2:US-MA,Massachusetts,US,present,native,http://hdl.handle.net/2246/1424,
1162,ISO3166-2:US-MN,Minnesota,US,present,native,https://www.inaturalist.org/taxa/500695-Diplolepis-radicum,iNaturalist records accessed and verified 2020-12-30
1162,ISO3166-2:US-NC,North Carolina,US,present,native,http://hdl.handle.net/2246/1424,
1162,ISO3166-2:US-NJ,New Jersey,US,present,native,http://hdl.handle.net/2246/1424,
1162,ISO3166-2:US-NY,New York,US,present,native,http://hdl.handle.net/2246/1424,
1162,ISO3166-2:US-OH,Ohio,US,present,native,http://hdl.handle.net/2246/1424,
1162,ISO3166-2:US-OR,Oregon,US,present,native,http://doi.org/10.3752/9780968932148.ch12,
1162,ISO3166-2:US-PA,Pennsylvania,US,present,native,http://hdl.handle.net/2246/1424,
1162,ISO3166-2:US-WA,Washington,US,present,native,http://doi.org/10.3752/9780968932148.ch12,
1170,ISO3166-2:CA-AB,Alberta,CA,present,introduced,https://www.inaturalist.org/taxa/205320-Diplolepis-rosae,iNaturalist records accessed and verified 2020-12-30
1170,ISO3166-2:CA-BC,British Columbia,CA,present,introduced,https://www.inaturalist.org/taxa/205320-Diplolepis-rosae,iNaturalist records accessed and verified 2020-12-30
1170,ISO3166-2:CA-NB,New Brunswick,CA,present,introduced,https://www.inaturalist.org/taxa/205320-Diplolepis-rosae,iNaturalist records accessed and verified 2020-12-30
1170,ISO3166-2:CA-NL,Newfoundland and Labrador,CA,present,introduced,https://www.inaturalist.org/taxa/205320-Diplolepis-rosae,iNaturalist records accessed and verified 2020-12-30
1170,ISO3166-2:CA-NS,Nova Scotia,CA,present,introduced,https://www.inaturalist.org/taxa/205320-Diplolepis-rosae,iNaturalist records accessed and verified 2020-12-30
1170,ISO3166-2:CA-ON,Ontario,CA,present,introduced,https://www.inaturalist.org/taxa/205320-Diplolepis-rosae,iNaturalist records accessed and verified 2020-12-30
1170,ISO3166-2:CA-QC,Québec,CA,present,introduced,https://www.inaturalist.org/taxa/205320-Diplolepis-rosae,iNaturalist records accessed and verified 2020-12-30
1170,ISO3166-2:US-CA,California,US,present,introduced,https://www.inaturalist.org/taxa/205320-Diplolepis-rosae,iNaturalist records accessed and verified 2020-12-30
1170,ISO3166-2:US-CO,Colorado,US,present,introduced,https://www.inaturalist.org/taxa/205320-Diplolepis-rosae,iNaturalist records accessed and verified 2020-12-30
1170,ISO3166-2:US-DC,District of Columbia,US,present,introduced,http://hdl.handle.net/2246/1424,
1170,ISO3166-2:US-ID,Idaho,US,present,introduced,https://www.inaturalist.org/taxa/205320-Diplolepis-rosae,iNaturalist records accessed and verified 2020-12-30
1170,ISO3166-2:US-IL,Illinois,US,present,introduced,https://www.inaturalist.org/taxa/205320-Diplolepis-rosae,iNaturalist records accessed and verified 2020-12-30
1170,ISO3166-2:US-KS,Kansas,US,present,introduced,http://hdl.handle.net/2246/1424,
1170,ISO3166-2:US-MA,Massachusetts,US,present,introduced,https://www.inaturalist.org/taxa/205320-Diplolepis-rosae,iNaturalist records accessed and verified 2020-12-30
1170,ISO3166-2:US-ME,Maine,US,present,introduced,https://www.inaturalist.org/taxa/205320-Diplolepis-rosae,iNaturalist records accessed and verified 2020-12-30
1170,ISO3166-2:US-MI,Michigan,US,present,introduced,https://www.inaturalist.org/taxa/205320-Diplolepis-rosae,iNaturalist records accessed and verified 2020-12-30
1170,ISO3166-2:US-MT,Montana,US,present,introduced,https://www.inaturalist.org/taxa/205320-Diplolepis-rosae,iNaturalist records accessed and verified 2020-12-30
1170,ISO3166-2:US-NC,North Carolina,US,present,introduced,https://www.inaturalist.org/taxa/205320-Diplolepis-rosae,iNaturalist records accessed and verified 2020-12-30
1170,ISO3166-2:US-NH,New Hampshire,US,present,introduced,https://www.inaturalist.org/taxa/205320-Diplolepis-rosae,iNaturalist records accessed and verified 2020-12-30
1170,ISO3166-2:US-NY,New York,US,present,introduced,https://www.inaturalist.org/taxa/205320-Diplolepis-rosae,iNaturalist records accessed and verified 2020-12-30
1170,ISO3166-2:US-OH,Ohio,US,present,introduced,https://www.inaturalist.org/taxa/205320-Diplolepis-rosae,iNaturalist records accessed and verified 2020-12-30
1170,ISO3166-2:US-OR,Oregon,US,present,introduced,https://www.inaturalist.org/taxa/205320-Diplolepis-rosae,iNaturalist records accessed and verified 2020-12-30
1170,ISO3166-2:US-PA,Pennsylvania,US,present,introduced,http://hdl.handle.net/2246/1424,
1170,ISO3166-2:US-RI,Rhode Island,US,present,introduced,http://hdl.handle.net/2246/1424,
1170,ISO3166-2:US-SC,South Carolina,US,present,introduced,https://www.inaturalist.org/taxa/205320-Diplolepis-rosae,iNaturalist records accessed and verified 2020-12-30
1170,ISO3166-2:US-UT,Utah,US,present,introduced,https://www.inaturalist.org/taxa/205320-Diplolepis-rosae,iNaturalist records accessed and verified 2020-12-30
1170,ISO3166-2:US-VA,Virginia,US,present,introduced,https://www.inaturalist.org/taxa/205320-Diplolepis-rosae,iNaturalist records accessed and verified 2020-12-30
1170,ISO3166-2:US-VT,Vermont,US,present,introduced,https://www.inaturalist.org/taxa/205320-Diplolepis-rosae,iNaturalist records accessed and verified 2020-12-30
1170,ISO3166-2:US-WA,Washington,US,present,introduced,https://www.inaturalist.org/taxa/205320-Diplolepis-rosae,iNaturalist records accessed and verified 2020-12-30
1170,ISO3166-2:US-WV,West Virginia,US,present,introduced,https://www.inaturalist.org/taxa/205320-Diplolepis-rosae,iNaturalist records accessed and verified 2020-12-30
1172,ISO3166-2:CA-BC,British Columbia,CA,present,native,https://www.inaturalist.org/taxa/565322-Diplolepis-rosaefolii,iNaturalist records accessed and verified 2020-12-30
1172,ISO3166-2:CA-MB,Manitoba,CA,present,native,https://www.inaturalist.org/taxa/565322-Diplolepis-rosaefolii,iNaturalist records accessed and verified 2020-12-30
1172,ISO3166-2:CA-NL,Newfoundland and Labrador,CA,present,native,http://doi.org/10.3752/9780968932148.ch12,
1172,ISO3166-2:CA-NS,Nova Scotia,CA,present,native,https://www.inaturalist.org/taxa/565322-Diplolepis-rosaefolii,iNaturalist records accessed and verified 2020-12-30
1172,ISO3166-2:CA-SK,Saskatchewan,CA,present,native,http://doi.org/10.3752/9780968932148.ch12,
1172,ISO3166-2:CA-YT,Yukon,CA,present,native,http://doi.org/10.3752/9780968932148.ch12,
1172,ISO3166-2:US-CA,California,US,present,native,https://www.inaturalist.org/taxa/565322-Diplolepis-rosaefolii,iNaturalist records accessed and verified 2020-12-30
1172,ISO3166-2:US-CO,Colorado,US,present,native,https://www.biodiversitylibrary.org/page/30321290,
1172,ISO3166-2:US-IL,Illinois,US,present,native,https://www.inaturalist.org/taxa/565322-Diplolepis-rosaefolii,iNaturalist records accessed and verified 2020-12-30
1172,ISO3166-2:US-PA,Pennsylvania,US,present,native,https://www.inaturalist.org/taxa/565322-Diplolepis-rosaefolii,iNaturalist records accessed and verified 2020-12-30
1175,ISO3166-2:US-WY,Wyoming,US,present,native,https://doi.org/10.5479/si.00963801.19-1102.113,
1177,ISO3166-2:CA-AB,Alberta,CA,present,native,https://www.inaturalist.org/taxa/746857-Diplolepis-spinosa,iNaturalist records accessed and verified 2020-12-31
1177,ISO3166-2:CA-BC,British Columbia,CA,present,native,http://doi.org/10.3752/9780968932148.ch12,
1177,ISO3166-2:CA-BC,British Columbia,CA,present,native,https://www.inaturalist.org/taxa/746857-Diplolepis-spinosa,iNaturalist records accessed and verified 2020-12-31
1177,ISO3166-2:CA-MB,Manitoba,CA,present,native,https://www.inaturalist.org/taxa/746857-Diplolepis-spinosa,iNaturalist records accessed and verified 2020-12-31
1177,ISO3166-2:CA-ON,Ontario,CA,present,native,http://doi.org/10.3752/9780968932148.ch12,
1177,ISO3166-2:CA-ON,Ontario,CA,present,native,https://www.inaturalist.org/taxa/746857-Diplolepis-spinosa,iNaturalist records accessed and verified 2020-12-31
1177,ISO3166-2:CA-SK,Saskatchewan,CA,present,native,https://www.inaturalist.org/taxa/746857-Diplolepis-spinosa,iNaturalist records accessed and verified 2020-12-31
1177,ISO3166-2:US-CA,California,US,present,native,https://www.inaturalist.org/taxa/746857-Diplolepis-spinosa,iNaturalist records accessed and verified 2020-12-31
1177,ISO3166-2:US-CO,Colorado,US,present,native,https://www.inaturalist.org/taxa/746857-Diplolepis-spinosa,iNaturalist records accessed and verified 2020-12-31
1177,ISO3166-2:US-FL,Florida,US,present,native,https://doi.org/10.2307/25076487,
1177,ISO3166-2:US-ID,Idaho,US,present,native,https://www.inaturalist.org/taxa/746857-Diplolepis-spinosa,iNaturalist records accessed and verified 2020-12-31
1177,ISO3166-2:US-IL,Illinois,US,present,native,https://www.inaturalist.org/taxa/746857-Diplolepis-spinosa,iNaturalist records accessed and verified 2020-12-31
1177,ISO3166-2:US-MA,Massachusetts,US,present,native,https://www.inaturalist.org/taxa/746857-Diplolepis-spinosa,iNaturalist records accessed and verified 2020-12-31
1177,ISO3166-2:US-ME,Maine,US,present,native,https://www.inaturalist.org/taxa/746857-Diplolepis-spinosa,iNaturalist records accessed and verified 2020-12-31
1177,ISO3166-2:US-MN,Minnesota,US,present,native,https://www.inaturalist.org/taxa/746857-Diplolepis-spinosa,iNaturalist records accessed and verified 2020-12-31
1177,ISO3166-2:US-WA,Washington,US,present,native,https://www.inaturalist.org/taxa/746857-Diplolepis-spinosa,iNaturalist records accessed and verified 2020-12-31
1181,ISO3166-2:US-CA,California,US,present,native,https://doi.org/10.5479/si.00963801.102-3304.315,
1182,ISO3166-2:CA-AB,Alberta,CA,present,native,https://doi.org/10.4039/ent1161623-12,
1182,ISO3166-2:CA-MB,Manitoba,CA,present,native,https://www.inaturalist.org/taxa/746859-Diplolepis-triforma,iNaturalist records accessed and verified 2021-01-01
1182,ISO3166-2:CA-ON,Ontario,CA,present,native,https://doi.org/10.4039/ent1161623-12,
1182,ISO3166-2:CA-SK,Saskatchewan,CA,present,native,https://doi.org/10.4039/ent1161623-12,
1182,ISO3166-2:US-MN,Minnesota,US,present,native,https://www.inaturalist.org/taxa/746859-Diplolepis-triforma,iNaturalist records accessed and verified 2021-01-01
1185,ISO3166-2:US,United States of America,US,present,native,https://www.biodiversitylibrary.org/page/25455691,
1186,ISO3166-2:US-UT,Utah,US,present,native,https://www.biodiversitylibrary.org/page/7490889,
1189,ISO3166-2:CA-BC,British Columbia,CA,present,native,http://doi.org/10.3752/9780968932148.ch12,
1189,ISO3166-2:CA-BC,British Columbia,CA,present,native,https://www.inaturalist.org/taxa/539130-Diplolepis-variabilis,iNaturalist records accessed and verified 2021-01-01
1189,ISO3166-2:US-CO,Colorado,US,present,native,http://hdl.handle.net/2246/1424,
1189,ISO3166-2:US-ID,Idaho,US,present,native,http://hdl.handle.net/2246/1424,
1189,ISO3166-2:US-TX,Texas,US,present,native,http://hdl.handle.net/2246/1424,
1189,ISO3166-2:US-UT,Utah,US,present,native,https://www.biodiversitylibrary.org/page/7490889,
1189,ISO3166-2:US-UT,Utah,US,present,native,http://hdl.handle.net/2246/1424,
1189,ISO3166-2:US-WA,Washington,US,present,native,https://www.inaturalist.org/taxa/539130-Diplolepis-variabilis,iNaturalist records accessed and verified 2021-01-01
1189,ISO3166-2:US-WY,Wyoming,US,present,native,http://hdl.handle.net/2246/1424,
1192,ISO3166-2:US-DC,District of Columbia,US,present,native,https://www.biodiversitylibrary.org/page/57090290,
1192,ISO3166-2:US-DC,District of Columbia,US,present,native,http://hdl.handle.net/2246/1424,
1192,ISO3166-2:US-NY,New York,US,present,native,http://hdl.handle.net/2246/1424,
1194,ISO3166-2:US-CA,California,US,present,native,https://www.biodiversitylibrary.org/page/9141062,
1197,ISO3166-2:US-DC,District of Columbia,US,present,native,https://www.biodiversitylibrary.org/page/7735409,
1197,ISO3166-2:US-MO,Missouri,US,present,native,https://www.biodiversitylibrary.org/page/7735409,
1198,ISO3166-2:US-FL,Florida,US,present,native,https://doi.org/10.1163/1876312X-45032116,
1199,ISO3166-2:US-CA,California,US,present,native,https://doi.org/10.11646/zootaxa.4906.1.1,
1202,ISO3166-2:MX-CMX,Ciudad de México,MX,present,native,https://doi.org/10.11646/zootaxa.4906.1.1,
1203,ISO3166-2:US-CO,Colorado,US,present,native,https://doi.org/10.11646/zootaxa.4906.1.1,
1203,ISO3166-2:US-MI,Michigan,US,present,native,https://doi.org/10.11646/zootaxa.4906.1.1,
1204,ISO3166-2:US-FL,Florida,US,present,native,https://doi.org/10.11646/zootaxa.4906.1.1,
1205,ISO3166-2:US-CO,Colorado,US,present,native,https://doi.org/10.11646/zootaxa.4906.1.1,
1206,ISO3166-2:US-FL,Florida,US,present,native,https://doi.org/10.11646/zootaxa.4906.1.1,
1207,ISO3166-2:US-CA,California,US,present,native,https://doi.org/10.11646/zootaxa.4906.1.1,
1208,ISO3166-2:US-CA,California,US,present,native,https://doi.org/10.11646/zootaxa.4906.1.1,
1210,ISO3166-2:US-FL,Florida,US,present,native,https://doi.org/10.11646/zootaxa.4906.1.1,
1213,ISO3166-2:US-DC,District of Columbia,US,present,native,https://doi.org/10.11646/zootaxa.4906.1.1,
